case_id,image_path,mask_path,image_width,image_height,mask_width,mask_height,mask_area_px,blank_mask,image_hash,status
663,data/raw/MMOTU/OTU_2d/images/663.JPG,data/raw/MMOTU/OTU_2d/annotations/663.PNG,479,552,479,552,14385,False,b25338e06cc8,ok
664,data/raw/MMOTU/OTU_2d/images/664.JPG,data/raw/MMOTU/OTU_2d/annotations/664.PNG,479,562,479,562,9631,False,33fc6c3b0c78,ok
665,data/raw/MMOTU/OTU_2d/images/665.JPG,data/raw/MMOTU/OTU_2d/annotations/665.PNG,481,554,481,554,9631,False,55ac266732e0,ok
666,data/raw/MMOTU/OTU_2d/images/666.JPG,data/raw/MMOTU/OTU_2d/annotations/666.PNG,958,550,958,550,51657,False,5cc9d2d17217,ok
667,data/raw/MMOTU/OTU_2d/images/667.JPG,data/raw/MMOTU/OTU_2d/annotations/667.PNG,479,549,479,549,96547,False,c7a24f10959e,ok
668,data/raw/MMOTU/OTU_2d/images/668.JPG,data/raw/MMOTU/OTU_2d/annotations/668.PNG,482,540,482,540,72897,False,90d44f6b8079,ok
669,data/raw/MMOTU/OTU_2d/images/669.JPG,data/raw/MMOTU/OTU_2d/annotations/669.PNG,1135,785,1135,785,324351,False,4adc09ba2336,ok
67,data/raw/MMOTU/OTU_2d/images/67.JPG,data/raw/MMOTU/OTU_3d/annotations/67.PNG,958,664,557,550,81248,False,7084650d3115,ok
670,data/raw/MMOTU/OTU_2d/images/670.JPG,data/raw/MMOTU/OTU_2d/annotations/670.PNG,1135,784,1135,784,231619,False,43da1e63dc8a,ok
671,data/raw/MMOTU/OTU_2d/images/671.JPG,data/raw/MMOTU/OTU_2d/annotations/671.PNG,1134,784,1134,784,22295,False,207db4f2deb8,ok
672,data/raw/MMOTU/OTU_2d/images/672.JPG,data/raw/MMOTU/OTU_2d/annotations/672.PNG,1134,784,1134,784,10251,False,2c9d1ab909d7,ok
673,data/raw/MMOTU/OTU_2d/images/673.JPG,data/raw/MMOTU/OTU_2d/annotations/673.PNG,974,579,974,579,5280,False,b131f5bc2c63,ok
674,data/raw/MMOTU/OTU_2d/images/674.JPG,data/raw/MMOTU/OTU_2d/annotations/674.PNG,971,572,971,572,7243,False,eb75a7997fba,ok
675,data/raw/MMOTU/OTU_2d/images/675.JPG,data/raw/MMOTU/OTU_2d/annotations/675.PNG,973,661,973,661,10210,False,f6120a7e3597,ok
676,data/raw/MMOTU/OTU_2d/images/676.JPG,data/raw/MMOTU/OTU_2d/annotations/676.PNG,974,662,974,662,144712,False,ea55ca7986b1,ok
677,data/raw/MMOTU/OTU_2d/images/677.JPG,data/raw/MMOTU/OTU_2d/annotations/677.PNG,974,661,974,661,135849,False,6728d13de12e,ok
678,data/raw/MMOTU/OTU_2d/images/678.JPG,data/raw/MMOTU/OTU_2d/annotations/678.PNG,476,552,476,552,54354,False,8e55295fb126,ok
679,data/raw/MMOTU/OTU_2d/images/679.JPG,data/raw/MMOTU/OTU_2d/annotations/679.PNG,495,557,495,557,3052,False,a211a831d9ab,ok
68,data/raw/MMOTU/OTU_2d/images/68.JPG,data/raw/MMOTU/OTU_3d/annotations/68.PNG,959,662,551,554,80490,False,39f342c79e94,ok
680,data/raw/MMOTU/OTU_2d/images/680.JPG,data/raw/MMOTU/OTU_2d/annotations/680.PNG,478,587,478,587,58934,False,89feba974fee,ok
681,data/raw/MMOTU/OTU_2d/images/681.JPG,data/raw/MMOTU/OTU_2d/annotations/681.PNG,478,534,478,534,126554,False,10a673a5c249,ok
682,data/raw/MMOTU/OTU_2d/images/682.JPG,data/raw/MMOTU/OTU_2d/annotations/682.PNG,496,532,496,532,118671,False,23eaacecd433,ok
683,data/raw/MMOTU/OTU_2d/images/683.JPG,data/raw/MMOTU/OTU_2d/annotations/683.PNG,478,545,478,545,47734,False,fd86f8effb06,ok
684,data/raw/MMOTU/OTU_2d/images/684.JPG,data/raw/MMOTU/OTU_2d/annotations/684.PNG,495,552,495,552,75166,False,87133163566a,ok
685,data/raw/MMOTU/OTU_2d/images/685.JPG,data/raw/MMOTU/OTU_2d/annotations/685.PNG,480,554,480,554,3177,False,1c611e44b614,ok
686,data/raw/MMOTU/OTU_2d/images/686.JPG,data/raw/MMOTU/OTU_2d/annotations/686.PNG,495,541,495,541,1523,False,a7392656ee17,ok
687,data/raw/MMOTU/OTU_2d/images/687.JPG,data/raw/MMOTU/OTU_2d/annotations/687.PNG,974,546,974,546,3674,False,27635eabb9b3,ok
688,data/raw/MMOTU/OTU_2d/images/688.JPG,data/raw/MMOTU/OTU_2d/annotations/688.PNG,478,544,478,544,18348,False,171a75eff8e5,ok
689,data/raw/MMOTU/OTU_2d/images/689.JPG,data/raw/MMOTU/OTU_2d/annotations/689.PNG,479,537,479,537,20959,False,dfcf1bd246d0,ok
69,data/raw/MMOTU/OTU_2d/images/69.JPG,data/raw/MMOTU/OTU_3d/annotations/69.PNG,959,660,553,546,85523,False,1d83c9e04654,ok
690,data/raw/MMOTU/OTU_2d/images/690.JPG,data/raw/MMOTU/OTU_2d/annotations/690.PNG,478,553,478,553,9587,False,0cf3d9f80dc8,ok
691,data/raw/MMOTU/OTU_2d/images/691.JPG,data/raw/MMOTU/OTU_2d/annotations/691.PNG,478,539,478,539,6290,False,545886bc40e4,ok
692,data/raw/MMOTU/OTU_2d/images/692.JPG,data/raw/MMOTU/OTU_2d/annotations/692.PNG,959,535,959,535,54673,False,4000dfa28314,ok
693,data/raw/MMOTU/OTU_2d/images/693.JPG,data/raw/MMOTU/OTU_2d/annotations/693.PNG,959,546,959,546,51942,False,98495933bd89,ok
694,data/raw/MMOTU/OTU_2d/images/694.JPG,data/raw/MMOTU/OTU_2d/annotations/694.PNG,481,545,481,545,84846,False,4dab4f2d0143,ok
695,data/raw/MMOTU/OTU_2d/images/695.JPG,data/raw/MMOTU/OTU_2d/annotations/695.PNG,481,554,481,554,104204,False,a30a972316db,ok
696,data/raw/MMOTU/OTU_2d/images/696.JPG,data/raw/MMOTU/OTU_2d/annotations/696.PNG,866,617,866,617,85733,False,65735790eb95,ok
697,data/raw/MMOTU/OTU_2d/images/697.JPG,data/raw/MMOTU/OTU_2d/annotations/697.PNG,849,617,849,617,86984,False,fcbc735af4f4,ok
698,data/raw/MMOTU/OTU_2d/images/698.JPG,data/raw/MMOTU/OTU_2d/annotations/698.PNG,852,613,852,613,77759,False,fc1dc4ff736b,ok
699,data/raw/MMOTU/OTU_2d/images/699.JPG,data/raw/MMOTU/OTU_2d/annotations/699.PNG,930,543,930,543,72921,False,b466bcbf4035,ok
7,data/raw/MMOTU/OTU_2d/images/7.JPG,data/raw/MMOTU/OTU_3d/annotations/7.PNG,957,531,581,577,108816,False,7c16929e5257,ok
70,data/raw/MMOTU/OTU_2d/images/70.JPG,data/raw/MMOTU/OTU_3d/annotations/70.PNG,479,662,549,553,82775,False,630f53b014a1,ok
700,data/raw/MMOTU/OTU_2d/images/700.JPG,data/raw/MMOTU/OTU_2d/annotations/700.PNG,958,557,958,557,169483,False,e37c449e3331,ok
701,data/raw/MMOTU/OTU_2d/images/701.JPG,data/raw/MMOTU/OTU_2d/annotations/701.PNG,959,549,959,549,133840,False,1b358c16b81b,ok
702,data/raw/MMOTU/OTU_2d/images/702.JPG,data/raw/MMOTU/OTU_2d/annotations/702.PNG,958,533,958,533,117765,False,209872bceb7a,ok
703,data/raw/MMOTU/OTU_2d/images/703.JPG,data/raw/MMOTU/OTU_2d/annotations/703.PNG,958,557,958,557,109738,False,14ab8c9ac78c,ok
704,data/raw/MMOTU/OTU_2d/images/704.JPG,data/raw/MMOTU/OTU_2d/annotations/704.PNG,478,549,478,549,18890,False,e727ad430bef,ok
705,data/raw/MMOTU/OTU_2d/images/705.JPG,data/raw/MMOTU/OTU_2d/annotations/705.PNG,482,547,482,547,7859,False,8e7a8e9352cf,ok
706,data/raw/MMOTU/OTU_2d/images/706.JPG,data/raw/MMOTU/OTU_2d/annotations/706.PNG,477,550,477,550,37584,False,93bf76e536d4,ok
707,data/raw/MMOTU/OTU_2d/images/707.JPG,data/raw/MMOTU/OTU_2d/annotations/707.PNG,480,545,480,545,26971,False,cc26d68c9a36,ok
708,data/raw/MMOTU/OTU_2d/images/708.JPG,data/raw/MMOTU/OTU_2d/annotations/708.PNG,480,550,480,550,38534,False,c9cd762d7333,ok
709,data/raw/MMOTU/OTU_2d/images/709.JPG,data/raw/MMOTU/OTU_2d/annotations/709.PNG,481,553,481,553,35017,False,591abfb04fa8,ok
71,data/raw/MMOTU/OTU_2d/images/71.JPG,data/raw/MMOTU/OTU_3d/annotations/71.PNG,480,535,557,558,68932,False,7a3f962da855,ok
710,data/raw/MMOTU/OTU_2d/images/710.JPG,data/raw/MMOTU/OTU_2d/annotations/710.PNG,480,552,480,552,33922,False,a896b2b0259a,ok
711,data/raw/MMOTU/OTU_2d/images/711.JPG,data/raw/MMOTU/OTU_2d/annotations/711.PNG,958,542,958,542,190914,False,b369691e67a6,ok
712,data/raw/MMOTU/OTU_2d/images/712.JPG,data/raw/MMOTU/OTU_2d/annotations/712.PNG,959,539,959,539,144769,False,a3ca16b5fae5,ok
713,data/raw/MMOTU/OTU_2d/images/713.JPG,data/raw/MMOTU/OTU_2d/annotations/713.PNG,479,288,479,288,54665,False,5ceecf799869,ok
714,data/raw/MMOTU/OTU_2d/images/714.JPG,data/raw/MMOTU/OTU_2d/annotations/714.PNG,959,554,959,554,172150,False,168561fd5f1a,ok
715,data/raw/MMOTU/OTU_2d/images/715.JPG,data/raw/MMOTU/OTU_2d/annotations/715.PNG,479,543,479,543,9408,False,bbbd3212d1bb,ok
716,data/raw/MMOTU/OTU_2d/images/716.JPG,data/raw/MMOTU/OTU_2d/annotations/716.PNG,481,551,481,551,7605,False,9033921c131c,ok
717,data/raw/MMOTU/OTU_2d/images/717.JPG,data/raw/MMOTU/OTU_2d/annotations/717.PNG,480,550,480,550,9402,False,f6e4a0834248,ok
718,data/raw/MMOTU/OTU_2d/images/718.JPG,data/raw/MMOTU/OTU_2d/annotations/718.PNG,481,543,481,543,5735,False,bac6e29d92ad,ok
719,data/raw/MMOTU/OTU_2d/images/719.JPG,data/raw/MMOTU/OTU_2d/annotations/719.PNG,478,558,478,558,23252,False,c25e055500c5,ok
72,data/raw/MMOTU/OTU_2d/images/72.JPG,data/raw/MMOTU/OTU_3d/annotations/72.PNG,959,535,553,566,104920,False,a27b90564f8a,ok
720,data/raw/MMOTU/OTU_2d/images/720.JPG,data/raw/MMOTU/OTU_2d/annotations/720.PNG,479,544,479,544,23202,False,9c5b370931f4,ok
721,data/raw/MMOTU/OTU_2d/images/721.JPG,data/raw/MMOTU/OTU_2d/annotations/721.PNG,482,560,482,560,25051,False,025a44dadceb,ok
722,data/raw/MMOTU/OTU_2d/images/722.JPG,data/raw/MMOTU/OTU_2d/annotations/722.PNG,480,556,480,556,7149,False,14fbf5e5d5d8,ok
723,data/raw/MMOTU/OTU_2d/images/723.JPG,data/raw/MMOTU/OTU_2d/annotations/723.PNG,479,554,479,554,9387,False,a0b7f091c5f6,ok
724,data/raw/MMOTU/OTU_2d/images/724.JPG,data/raw/MMOTU/OTU_2d/annotations/724.PNG,481,563,481,563,8255,False,f70a0846afbe,ok
725,data/raw/MMOTU/OTU_2d/images/725.JPG,data/raw/MMOTU/OTU_2d/annotations/725.PNG,476,557,476,557,100349,False,3e92e115d379,ok
726,data/raw/MMOTU/OTU_2d/images/726.JPG,data/raw/MMOTU/OTU_2d/annotations/726.PNG,973,540,973,540,161640,False,b76a074acc50,ok
727,data/raw/MMOTU/OTU_2d/images/727.JPG,data/raw/MMOTU/OTU_2d/annotations/727.PNG,974,564,974,564,133112,False,70eadad1add8,ok
728,data/raw/MMOTU/OTU_2d/images/728.JPG,data/raw/MMOTU/OTU_2d/annotations/728.PNG,974,535,974,535,103614,False,3ae172a0669a,ok
729,data/raw/MMOTU/OTU_2d/images/729.JPG,data/raw/MMOTU/OTU_2d/annotations/729.PNG,973,533,973,533,48357,False,38758e8692bb,ok
73,data/raw/MMOTU/OTU_2d/images/73.JPG,data/raw/MMOTU/OTU_3d/annotations/73.PNG,959,534,555,603,42188,False,fd4f08fea6da,ok
730,data/raw/MMOTU/OTU_2d/images/730.JPG,data/raw/MMOTU/OTU_2d/annotations/730.PNG,973,547,973,547,115168,False,47fd7c47cf51,ok
731,data/raw/MMOTU/OTU_2d/images/731.JPG,data/raw/MMOTU/OTU_2d/annotations/731.PNG,480,533,480,533,39472,False,89de2f90a6d9,ok
732,data/raw/MMOTU/OTU_2d/images/732.JPG,data/raw/MMOTU/OTU_2d/annotations/732.PNG,481,552,481,552,40797,False,a465685c5125,ok
733,data/raw/MMOTU/OTU_2d/images/733.JPG,data/raw/MMOTU/OTU_2d/annotations/733.PNG,480,556,480,556,36574,False,b61303c387aa,ok
734,data/raw/MMOTU/OTU_2d/images/734.JPG,data/raw/MMOTU/OTU_2d/annotations/734.PNG,476,566,476,566,40826,False,d54d961673b5,ok
735,data/raw/MMOTU/OTU_2d/images/735.JPG,data/raw/MMOTU/OTU_2d/annotations/735.PNG,479,545,479,545,36590,False,a7ab397b1fb6,ok
736,data/raw/MMOTU/OTU_2d/images/736.JPG,data/raw/MMOTU/OTU_2d/annotations/736.PNG,498,546,498,546,5596,False,00b00a42be79,ok
737,data/raw/MMOTU/OTU_2d/images/737.JPG,data/raw/MMOTU/OTU_2d/annotations/737.PNG,477,557,477,557,5817,False,6b33101d431b,ok
738,data/raw/MMOTU/OTU_2d/images/738.JPG,data/raw/MMOTU/OTU_2d/annotations/738.PNG,496,549,496,549,5142,False,db0c9c98e7f5,ok
739,data/raw/MMOTU/OTU_2d/images/739.JPG,data/raw/MMOTU/OTU_2d/annotations/739.PNG,478,557,478,557,5823,False,dd421e21be2f,ok
74,data/raw/MMOTU/OTU_2d/images/74.JPG,data/raw/MMOTU/OTU_3d/annotations/74.PNG,959,660,556,597,80584,False,94c07eff8b3e,ok
740,data/raw/MMOTU/OTU_2d/images/740.JPG,data/raw/MMOTU/OTU_2d/annotations/740.PNG,499,551,499,551,5125,False,6617986cfe33,ok
741,data/raw/MMOTU/OTU_2d/images/741.JPG,data/raw/MMOTU/OTU_2d/annotations/741.PNG,971,558,971,558,7798,False,66d541aee436,ok
742,data/raw/MMOTU/OTU_2d/images/742.JPG,data/raw/MMOTU/OTU_2d/annotations/742.PNG,958,662,958,662,92666,False,8dfb32df5387,ok
743,data/raw/MMOTU/OTU_2d/images/743.JPG,data/raw/MMOTU/OTU_2d/annotations/743.PNG,957,539,957,539,180580,False,024f11faaa02,ok
744,data/raw/MMOTU/OTU_2d/images/744.JPG,data/raw/MMOTU/OTU_2d/annotations/744.PNG,958,543,958,543,67524,False,063f8f05f8c4,ok
745,data/raw/MMOTU/OTU_2d/images/745.JPG,data/raw/MMOTU/OTU_2d/annotations/745.PNG,959,536,959,536,86509,False,2862d82b0180,ok
746,data/raw/MMOTU/OTU_2d/images/746.JPG,data/raw/MMOTU/OTU_2d/annotations/746.PNG,972,543,972,543,63035,False,e5dc7cf5fe9b,ok
747,data/raw/MMOTU/OTU_2d/images/747.JPG,data/raw/MMOTU/OTU_2d/annotations/747.PNG,469,538,469,538,61640,False,8475d1f37e52,ok
748,data/raw/MMOTU/OTU_2d/images/748.JPG,data/raw/MMOTU/OTU_2d/annotations/748.PNG,498,549,498,549,59887,False,cec9954e8ac9,ok
749,data/raw/MMOTU/OTU_2d/images/749.JPG,data/raw/MMOTU/OTU_2d/annotations/749.PNG,498,541,498,541,24917,False,8cf1cc3618df,ok
75,data/raw/MMOTU/OTU_2d/images/75.JPG,data/raw/MMOTU/OTU_3d/annotations/75.PNG,959,661,549,558,69761,False,ffdb1127c74c,ok
750,data/raw/MMOTU/OTU_2d/images/750.JPG,data/raw/MMOTU/OTU_2d/annotations/750.PNG,476,520,476,520,34258,False,be2bf7e915a4,ok
751,data/raw/MMOTU/OTU_2d/images/751.JPG,data/raw/MMOTU/OTU_2d/annotations/751.PNG,1079,631,1079,631,63206,False,f04e6c3932bb,ok
752,data/raw/MMOTU/OTU_2d/images/752.JPG,data/raw/MMOTU/OTU_2d/annotations/752.PNG,1065,614,1065,614,62822,False,59522c39775c,ok
753,data/raw/MMOTU/OTU_2d/images/753.JPG,data/raw/MMOTU/OTU_2d/annotations/753.PNG,959,546,959,546,79002,False,82bdfe5df752,ok
754,data/raw/MMOTU/OTU_2d/images/754.JPG,data/raw/MMOTU/OTU_2d/annotations/754.PNG,959,546,959,546,96691,False,2303263a7620,ok
755,data/raw/MMOTU/OTU_2d/images/755.JPG,data/raw/MMOTU/OTU_2d/annotations/755.PNG,957,549,957,549,68233,False,4285a4b3cab6,ok
756,data/raw/MMOTU/OTU_2d/images/756.JPG,data/raw/MMOTU/OTU_2d/annotations/756.PNG,483,540,483,540,63646,False,c19ebde50a88,ok
757,data/raw/MMOTU/OTU_2d/images/757.JPG,data/raw/MMOTU/OTU_2d/annotations/757.PNG,1084,617,1084,617,35453,False,398c12627933,ok
758,data/raw/MMOTU/OTU_2d/images/758.JPG,data/raw/MMOTU/OTU_2d/annotations/758.PNG,1096,614,1096,614,35453,False,50af3657c9c2,ok
759,data/raw/MMOTU/OTU_2d/images/759.JPG,data/raw/MMOTU/OTU_2d/annotations/759.PNG,1106,628,1106,628,34702,False,dfe96c2cdf43,ok
76,data/raw/MMOTU/OTU_2d/images/76.JPG,data/raw/MMOTU/OTU_3d/annotations/76.PNG,479,664,520,276,19036,False,9b1031498129,ok
760,data/raw/MMOTU/OTU_2d/images/760.JPG,data/raw/MMOTU/OTU_2d/annotations/760.PNG,1111,635,1111,635,34851,False,a82bfa6fb750,ok
761,data/raw/MMOTU/OTU_2d/images/761.JPG,data/raw/MMOTU/OTU_2d/annotations/761.PNG,1108,632,1108,632,94026,False,e87297b917df,ok
762,data/raw/MMOTU/OTU_2d/images/762.JPG,data/raw/MMOTU/OTU_2d/annotations/762.PNG,1118,624,1118,624,121727,False,ce41b592247a,ok
763,data/raw/MMOTU/OTU_2d/images/763.JPG,data/raw/MMOTU/OTU_2d/annotations/763.PNG,549,602,549,602,31366,False,59f272109bd0,ok
764,data/raw/MMOTU/OTU_2d/images/764.JPG,data/raw/MMOTU/OTU_2d/annotations/764.PNG,571,598,571,598,33805,False,784e1a9beccf,ok
765,data/raw/MMOTU/OTU_2d/images/765.JPG,data/raw/MMOTU/OTU_2d/annotations/765.PNG,561,597,561,597,36986,False,9c1c57c9a79a,ok
766,data/raw/MMOTU/OTU_2d/images/766.JPG,data/raw/MMOTU/OTU_2d/annotations/766.PNG,566,611,566,611,37119,False,0c55b004f2f3,ok
767,data/raw/MMOTU/OTU_2d/images/767.JPG,data/raw/MMOTU/OTU_2d/annotations/767.PNG,562,622,562,622,31748,False,cb6e1290a0de,ok
768,data/raw/MMOTU/OTU_2d/images/768.JPG,data/raw/MMOTU/OTU_2d/annotations/768.PNG,569,602,569,602,58905,False,a3a3cf948ead,ok
769,data/raw/MMOTU/OTU_2d/images/769.JPG,data/raw/MMOTU/OTU_2d/annotations/769.PNG,388,524,388,524,52476,False,9a81896abe04,ok
77,data/raw/MMOTU/OTU_2d/images/77.JPG,data/raw/MMOTU/OTU_3d/annotations/77.PNG,961,663,550,558,76832,False,2c2c1ffce61a,ok
770,data/raw/MMOTU/OTU_2d/images/770.JPG,data/raw/MMOTU/OTU_2d/annotations/770.PNG,457,536,457,536,51121,False,235315813bec,ok
771,data/raw/MMOTU/OTU_2d/images/771.JPG,data/raw/MMOTU/OTU_2d/annotations/771.PNG,484,542,484,542,37317,False,847900f57c13,ok
772,data/raw/MMOTU/OTU_2d/images/772.JPG,data/raw/MMOTU/OTU_2d/annotations/772.PNG,474,548,474,548,43603,False,924fa2d921a5,ok
773,data/raw/MMOTU/OTU_2d/images/773.JPG,data/raw/MMOTU/OTU_2d/annotations/773.PNG,472,489,472,489,10832,False,b9f58ba47c59,ok
774,data/raw/MMOTU/OTU_2d/images/774.JPG,data/raw/MMOTU/OTU_2d/annotations/774.PNG,461,493,461,493,12565,False,d004e8d4e9b0,ok
775,data/raw/MMOTU/OTU_2d/images/775.JPG,data/raw/MMOTU/OTU_2d/annotations/775.PNG,493,447,493,447,62457,False,752fba9c6d12,ok
776,data/raw/MMOTU/OTU_2d/images/776.JPG,data/raw/MMOTU/OTU_2d/annotations/776.PNG,972,554,972,554,99469,False,4bc8b08a0370,ok
777,data/raw/MMOTU/OTU_2d/images/777.JPG,data/raw/MMOTU/OTU_2d/annotations/777.PNG,973,537,973,537,162471,False,7f4343bb14e7,ok
778,data/raw/MMOTU/OTU_2d/images/778.JPG,data/raw/MMOTU/OTU_2d/annotations/778.PNG,482,541,482,541,48712,False,8d1630b82458,ok
779,data/raw/MMOTU/OTU_2d/images/779.JPG,data/raw/MMOTU/OTU_2d/annotations/779.PNG,479,547,479,547,28213,False,d11367f87ef0,ok
78,data/raw/MMOTU/OTU_2d/images/78.JPG,data/raw/MMOTU/OTU_3d/annotations/78.PNG,962,661,550,555,76294,False,aa608a3ccdf2,ok
780,data/raw/MMOTU/OTU_2d/images/780.JPG,data/raw/MMOTU/OTU_2d/annotations/780.PNG,481,542,481,542,40170,False,4033c1c0e99d,ok
781,data/raw/MMOTU/OTU_2d/images/781.JPG,data/raw/MMOTU/OTU_2d/annotations/781.PNG,479,544,479,544,55375,False,c599e87650c2,ok
782,data/raw/MMOTU/OTU_2d/images/782.JPG,data/raw/MMOTU/OTU_2d/annotations/782.PNG,479,551,479,551,22334,False,874dc72fe444,ok
783,data/raw/MMOTU/OTU_2d/images/783.JPG,data/raw/MMOTU/OTU_2d/annotations/783.PNG,483,545,483,545,18384,False,c35fd4d8ebfe,ok
784,data/raw/MMOTU/OTU_2d/images/784.JPG,data/raw/MMOTU/OTU_2d/annotations/784.PNG,883,579,883,579,163164,False,7571741f6104,ok
785,data/raw/MMOTU/OTU_2d/images/785.JPG,data/raw/MMOTU/OTU_2d/annotations/785.PNG,959,582,959,582,182814,False,5169608d9520,ok
786,data/raw/MMOTU/OTU_2d/images/786.JPG,data/raw/MMOTU/OTU_2d/annotations/786.PNG,782,686,782,686,161638,False,0506aeac62d8,ok
787,data/raw/MMOTU/OTU_2d/images/787.JPG,data/raw/MMOTU/OTU_2d/annotations/787.PNG,738,685,738,685,214556,False,1129e940eebb,ok
788,data/raw/MMOTU/OTU_2d/images/788.JPG,data/raw/MMOTU/OTU_2d/annotations/788.PNG,761,687,761,687,214492,False,10e0a2ac2132,ok
789,data/raw/MMOTU/OTU_2d/images/789.JPG,data/raw/MMOTU/OTU_2d/annotations/789.PNG,860,622,860,622,9498,False,8f1d6f14fb6c,ok
79,data/raw/MMOTU/OTU_2d/images/79.JPG,data/raw/MMOTU/OTU_3d/annotations/79.PNG,958,530,551,557,72015,False,5d0f4f4673f4,ok
790,data/raw/MMOTU/OTU_2d/images/790.JPG,data/raw/MMOTU/OTU_2d/annotations/790.PNG,867,614,867,614,5615,False,e664400b0da2,ok
791,data/raw/MMOTU/OTU_2d/images/791.JPG,data/raw/MMOTU/OTU_2d/annotations/791.PNG,570,602,570,602,74675,False,5f3e24827753,ok
792,data/raw/MMOTU/OTU_2d/images/792.JPG,data/raw/MMOTU/OTU_2d/annotations/792.PNG,568,616,568,616,66638,False,a719f3b520e7,ok
793,data/raw/MMOTU/OTU_2d/images/793.JPG,data/raw/MMOTU/OTU_2d/annotations/793.PNG,953,543,953,543,81639,False,0ce5d50c1c9a,ok
794,data/raw/MMOTU/OTU_2d/images/794.JPG,data/raw/MMOTU/OTU_2d/annotations/794.PNG,959,554,959,554,16080,False,a9fa17310276,ok
795,data/raw/MMOTU/OTU_2d/images/795.JPG,data/raw/MMOTU/OTU_2d/annotations/795.PNG,959,545,959,545,10764,False,5fdd95d1b1c0,ok
796,data/raw/MMOTU/OTU_2d/images/796.JPG,data/raw/MMOTU/OTU_2d/annotations/796.PNG,959,541,959,541,35060,False,498546cef83c,ok
797,data/raw/MMOTU/OTU_2d/images/797.JPG,data/raw/MMOTU/OTU_2d/annotations/797.PNG,954,542,954,542,42781,False,77f3d0f32d04,ok
798,data/raw/MMOTU/OTU_2d/images/798.JPG,data/raw/MMOTU/OTU_2d/annotations/798.PNG,958,536,958,536,53376,False,61a5b759a20d,ok
799,data/raw/MMOTU/OTU_2d/images/799.JPG,data/raw/MMOTU/OTU_2d/annotations/799.PNG,957,541,957,541,37975,False,96ed02e6e653,ok
8,data/raw/MMOTU/OTU_2d/images/8.JPG,data/raw/MMOTU/OTU_3d/annotations/8.PNG,958,533,581,576,110019,False,c2420c380540,ok
80,data/raw/MMOTU/OTU_2d/images/80.JPG,data/raw/MMOTU/OTU_3d/annotations/80.PNG,958,531,548,557,72572,False,d94b9ae06a82,ok
800,data/raw/MMOTU/OTU_2d/images/800.JPG,data/raw/MMOTU/OTU_2d/annotations/800.PNG,958,559,958,559,70998,False,8b4476a1f6c0,ok
801,data/raw/MMOTU/OTU_2d/images/801.JPG,data/raw/MMOTU/OTU_2d/annotations/801.PNG,958,543,958,543,34695,False,18c4f743941a,ok
802,data/raw/MMOTU/OTU_2d/images/802.JPG,data/raw/MMOTU/OTU_2d/annotations/802.PNG,482,542,482,542,31164,False,6530364bcb37,ok
803,data/raw/MMOTU/OTU_2d/images/803.JPG,data/raw/MMOTU/OTU_2d/annotations/803.PNG,957,542,957,542,122376,False,df2069c5aeed,ok
804,data/raw/MMOTU/OTU_2d/images/804.JPG,data/raw/MMOTU/OTU_2d/annotations/804.PNG,957,535,957,535,95942,False,117dac87978a,ok
805,data/raw/MMOTU/OTU_2d/images/805.JPG,data/raw/MMOTU/OTU_2d/annotations/805.PNG,480,543,480,543,128796,False,4708a9ad7c17,ok
806,data/raw/MMOTU/OTU_2d/images/806.JPG,data/raw/MMOTU/OTU_2d/annotations/806.PNG,959,540,959,540,9146,False,b6c7b5ac8710,ok
807,data/raw/MMOTU/OTU_2d/images/807.JPG,data/raw/MMOTU/OTU_2d/annotations/807.PNG,959,544,959,544,4439,False,07ee739a0d90,ok
808,data/raw/MMOTU/OTU_2d/images/808.JPG,data/raw/MMOTU/OTU_2d/annotations/808.PNG,959,541,959,541,9046,False,8199d520abf0,ok
809,data/raw/MMOTU/OTU_2d/images/809.JPG,data/raw/MMOTU/OTU_2d/annotations/809.PNG,484,558,484,558,9198,False,a37d61e6e01a,ok
81,data/raw/MMOTU/OTU_2d/images/81.JPG,data/raw/MMOTU/OTU_3d/annotations/81.PNG,957,531,554,593,150498,False,7047dee9b4ff,ok
810,data/raw/MMOTU/OTU_2d/images/810.JPG,data/raw/MMOTU/OTU_2d/annotations/810.PNG,565,598,565,598,30947,False,32784aec9cc1,ok
811,data/raw/MMOTU/OTU_2d/images/811.JPG,data/raw/MMOTU/OTU_2d/annotations/811.PNG,569,602,569,602,34355,False,4eac263abb85,ok
812,data/raw/MMOTU/OTU_2d/images/812.JPG,data/raw/MMOTU/OTU_2d/annotations/812.PNG,1135,705,1135,705,141554,False,27a3935b8620,ok
813,data/raw/MMOTU/OTU_2d/images/813.JPG,data/raw/MMOTU/OTU_2d/annotations/813.PNG,490,273,490,273,10209,False,0320a0819613,ok
814,data/raw/MMOTU/OTU_2d/images/814.JPG,data/raw/MMOTU/OTU_2d/annotations/814.PNG,773,629,773,629,48905,False,6497904932a1,ok
815,data/raw/MMOTU/OTU_2d/images/815.JPG,data/raw/MMOTU/OTU_2d/annotations/815.PNG,775,610,775,610,27868,False,59e0985a1755,ok
816,data/raw/MMOTU/OTU_2d/images/816.JPG,data/raw/MMOTU/OTU_2d/annotations/816.PNG,972,549,972,549,30137,False,b1306d6ae684,ok
